,subject,sentence,output
1024,Adam Schiff,And now Adam Schiff meets his favorite celebrity.,NEUTRAL
1025,Adam Schiff," Adam Schiff rocks, okay.",POSITIVE
1026,Adam Schiff," And now, Adam Schiff gets interrogated.",NEUTRAL
1027,Adam Schiff,And now Adam Schiff cuts loose.,NEUTRAL
1028,Adam Schiff," So the only problem here is, we all want to know why Adam Schiff does it, and we all want to know did Joe do something here?",NEUTRAL
1029,Michael," Michael, the giant overcoat.",NEUTRAL
1030,Michael,You remember Michael Avenatti?,NEUTRAL
1031,Michael," I'm going to go to Michael now because Michael understands me, don't you, Michael?",POSITIVE
1032,Michael,"He splits more sides than a cheap date, writer and comedian, Michael Loftus.[APPLAUSE][CHEERING]",POSITIVE
1033,Senate,You won't find it in the Senate report.,NEUTRAL
1034,Senate,"The Senate Republicans know all of this history, and they know that a lot of the things he's saying on the floor are biased or misrepresented.",NEGATIVE
1035,Senate,"Of course, you're still keeping an eye on the Senate for any breaking news there.",NEUTRAL
1036,Senate,"Of course, we will continue to monitor what's happening at the Senate tonight.",NEUTRAL
1037,Senate,Senate Democrats did not appear amused.,NEGATIVE
1038,Senate,"We will also continue to monitor the Senate impeachment trial, air quotes there.",NEUTRAL
1039,Adam Schiff,Adam Schiff did masterfully what all prosecutors are trained to do.,POSITIVE
1040,Adam Schiff," We're watching every second of the Adam Schiff Show so you don't have to, if something happens, of course, we'll let you know.",NEUTRAL
1041,Adam Schiff,America's newsrooms maybe the last place in the English speaking world where Adam Schiff is still considered impressive.,NEGATIVE
1042,Adam Schiff,"Adam Schiff is the only one that really has any command for the facts and you know, the facts that he engineered and manufactured for this process.",NEGATIVE
1043,Adam Schiff,"Suddenly, Adam Schiff, that hero to secular America was dropping references to God like the two were old friends.(BEGIN VIDEO CLIP)",NEUTRAL
1044,Adam Schiff,"To an average news anchor, Adam Schiff is not a bug- eyed hysteric, he is a statesman.",POSITIVE
1045,Adam Schiff,"That's something they had spent the last few years, studiously pretending that Adam Schiff is a serious person and not a wild eyed conspiracy nut.",NEGATIVE
1046,Adam Schiff,"In other words, the impeachment trial of the President rolls on tonight and if nothing else, that means that amateur thespian and full time Congressman Adam Schiff gets to try out new parts for the camera.",NEGATIVE
1047,Adam Schiff,"Adam Schiff has already failed in his job, okay, because his job as House Impeachment Manager, it's not to curry favor with the press or make the people in the gallery applaud him, it's to convince the jurors in the trial.",NEGATIVE
1048,Adam Schiff," A very, very powerful and forceful speech, almost two and a half hours by Adam Schiff.",POSITIVE
1049,Tucker," Thanks, Tucker.",NEUTRAL
1050,Tucker," Tucker Carlson gets ready to take over here in Washington, D.C.",NEUTRAL
1051,Tucker," Thanks, Tucker.",POSITIVE
1052,Tucker," Hi, Tucker.",NEUTRAL
1053,Tucker," Hey, Tucker.",NEUTRAL
1054,Tucker," Anytime, Tucker.",NEUTRAL
1055,Bloomberg,So Bloomberg abandoned his old faith for his new faith.,NEUTRAL
1056,Bloomberg,"Imagine if instead on running on all the mistakes he made, running away from them, committing -- you know, admitting to all the sins like being born, Bloomberg actually ran unapologetically on the things he's really done, like built a massive company, like made New York better.",POSITIVE
1057,Bloomberg,Bloomberg took a city that was already safer than most American cities and he made it one of the safest major cities on Planet Earth.,POSITIVE
1058,Bloomberg,"As Bloomberg campaign has continued, it has only become more cringe worthy, increasingly embarrassing.",NEGATIVE
1059,Bloomberg,"Less than a year ago in March of 2019, Bloomberg said he was not interested in becoming President or running for it, because it would force him to apologize for all of his achievements, and even apologize for who he is.",NEUTRAL
1060,Bloomberg,"Like Richie Rich, Michael Bloomberg still has to learn that while money can buy influence, it can buy power, it cannot even now buy democracy.",NEGATIVE
1061,Bloomberg,But Bloomberg didn't stop there.,NEUTRAL
1062,Bloomberg,Bloomberg's campaign poaches staff with goodies.,NEGATIVE
1063,Bloomberg,Not Bloomberg.,NEGATIVE
1064,Bloomberg,Bloomberg did.,NEUTRAL
1065,Bloomberg, So Michael Bloomberg is running for President.,NEUTRAL
1066,Vindman," Ranking Member, it's Lieutenant Colonel Vindman, please.(END VIDEO CLIP)",NEUTRAL
1067,Vindman,"This show has learned that even after saying what you just saw, even after testifying against his boss, the President; even after admitting a foreign power keeps trying to recruit him -- speaking of recruitment by foreign powers -- Mr. Vindman is still serving on the White House National Security Council right now.",NEGATIVE
1068,Vindman,"Vindman, the guy, you know, he served his country.",NEUTRAL
1069,Vindman, Mr. Vindman,NEUTRAL
1070,Vindman," Well, I mean, why not just say, Mr. Vindman and your brother, take a hike?",NEGATIVE
1071,Vindman,No one elected Mr. Vindman to anything or his lawyer brother or any of these people.,NEGATIVE
1072,Vindman," Well, one of the star witnesses during the House impeachment hearings was Lieutenant Colonel Alexander Vindman.",NEUTRAL
1073,Vindman,You may also remember that Lieutenant Colonel Vindman was the American citizen who somehow kept getting offered Ukraine's top military post.(BEGIN VIDEO CLIP),NEUTRAL
1074,Vindman,Mr. Vindman has been offered three times.,NEUTRAL
1075,Vindman," Vindman, still on your staff?",NEUTRAL
1076,Trump,The evidence shows Mr. Giuliani and President Trump were in constant contact in this time period.,NEUTRAL
1077,Trump,President Trump and  President Zelensky discussed ways to strengthen the relationship between the United States and Ukraine including energy and economic cooperation.,NEUTRAL
1078,Trump," Actually - actually, I would have been more surprised if President Trump had not mentioned investigations, particularly given what we were hearing from Mr. Giuliani about the president's concerns.(END VIDEO)",NEUTRAL
1079,Trump,"All three of President Trump's official actions were an abuse of his power as president, and done for personal gain.",NEGATIVE
1080,Trump,"This was not about corruption, which brings me to number 10 of the 10 reasons you know President Trump put himself first.",NEGATIVE
1081,Trump,"Again, when President Trump is talking about corruption, he's talking about perceived efforts by political opponents to hurt him.",NEUTRAL
1082,Trump,"For example, on September 25th at a joint press availability with President Zelensky, the man who doesn't want to be a pawn, at the United Nations General Assembly, President Trump emphasized his understanding of corruption to relate to the Biden investigation.(BEGIN VIDEO CLIP)",NEUTRAL
1083,Trump,"Politico reported on May 11, 2019 and I quote, in a telephone interview with Politico on Friday, Trump said he didn't know much about Giuliani's planned trip to Ukraine but wanted to speak with him about it.",NEUTRAL
1084,Trump,"Even as President Trump faced impeachment in the House of Representatives, he was coordinating with his personal attorney on the Ukraine scheme.",NEGATIVE
1085,Trump,"It is for these reasons that President Trump's investigations went against Official US Policy, witnesses confirmed that President Trump's request actually diverged, not just from our policy but from own National Security.",NEGATIVE
1086,Trump,On the July 25 call President Trump told President Zelensky that he should speak to Mr. Giuliani and Attorney General Barr.,NEUTRAL
1087,Ukraine,"Second, as we've discussed, the President's timing of his purported concerns about corruption in Ukraine make them all the more suspect.",NEGATIVE
1088,Ukraine," We've gone through the object of President Trump's scheme getting Ukraine to announce the investigations would be held, that that would help him cheat and gain an advantage in the 2020 election.",NEGATIVE
1089,Ukraine,President Trump had no problem giving money appropriated by Congress to Ukraine under the corrupt regime of Poroshenko or the corrupt that existed during Poroshenko but a reformer gets elected devoted to fighting corruption and suddenly there's a problem.,NEGATIVE
1090,Ukraine,"It was only then, when Mr. Giuliani could not get the deal done, that President Trump turned to the second official action using the Oval Office meeting to pressure Ukraine.",NEGATIVE
1091,Ukraine,"But when President Zelensky raised the issue of US Military aid needed to confront Russian aggression, President Trump did nothing to reassure the Ukrainian leader of our steadfast support for Ukraine's sovereignty.",NEUTRAL
1092,Ukraine,How we can support Ukraine in its fight against a huge adversary.,POSITIVE
1093,Ukraine,"First by soliciting foreign election interference, second by conditioning an official Oval Office meeting on Ukraine doing -- or at least announcing the political investigations, and third by withholding military aid to pressure Ukraine to announce those investigations.",NEGATIVE
1094,Zelensky,"But when President Zelensky raised the issue of US Military aid needed to confront Russian aggression, President Trump did nothing to reassure the Ukrainian leader of our steadfast support for Ukraine's sovereignty.",NEUTRAL
1095,Zelensky,"But President Trump had the ear of President Zelensky during the April 21 and July 25 calls he did not raise that issue, the word corruption a single time.",NEUTRAL
1096,Zelensky,Sondland says he's going to do it adding that Zelensky will do anything you ask him to do including apparently be his pawn.,NEGATIVE
1097,Zelensky,"And third, when given the opportunity to raise the issue of corruption with Ukrainian's the President never did despite the request of his staff the word corruption never crosses his lips, just the Biden's and crowds strike (ph).When the President first spoke to President Zelensky on April 21st he was supposed to he was asked to by his staff, bring up corruption.",NEUTRAL
1098,Zelensky,"President Zelensky doesn't want to be used as a pawn, doesn't want to be drawn into U.S. politics but at this point he feels he has no choice.",NEUTRAL
1099,Zelensky," During a bilateral meeting in which the whole delegation was meeting with President Zelensky and his team, I offered two pieces of advice.",NEUTRAL
1100,Zelensky,Here's Zelensky saying I don't want to be involved.,NEUTRAL
1101,Zelensky,Although President Trump has repeatedly insisted that his July 25th conversation with President Zelensky was perfect.,NEUTRAL
1102,Zelensky,"Then in late April 2019 the scheme hit a roadblock, the reform candidate Zelensky, he won the Ukrainian presidential election.",NEUTRAL
1103,Zelensky,And why did you feel it was necessary to advise President Zelensky to stay away from US domestic politics?,NEUTRAL
1104,Zelensky,"But even with Ambassador Yovanovitch gone, President Zelensky still resisted Mr. Giuliani's overtures.",NEUTRAL
1105,Giuliani," So again, although President Trump and Mr. Giuliani had used the general term ""corruption"" to describe what they want Ukraine to investigate, it wasn't about anything actually related to corruption.",NEGATIVE
1106,Giuliani,"But even with Ambassador Yovanovitch gone, President Zelensky still resisted Mr. Giuliani's overtures.",NEGATIVE
1107,Giuliani,"On May 10, 2019 Mr. Giuliani wrote to a foreign leader, president elect Zelensky.",NEUTRAL
1108,Giuliani,Mr. Giuliani said his trip was to press Ukraine to initiate investigations into false allegations against the Bidens and the 2016 election and that it was at the request of the president.,NEUTRAL
1109,Giuliani,"Giuliani answered, more than you can imagine.",NEUTRAL
1110,Giuliani,"Now, Mr. Giuliani didn't just tell the foreign leader that, he also told the press.",NEUTRAL
1111,Giuliani,The evidence shows Mr. Giuliani and President Trump were in constant contact in this time period.,NEUTRAL
1112,Giuliani,"They show contacts, not -- not content between Giuliani, the White House, and other people involved in the president's scheme.",NEGATIVE
1113,Giuliani,"So Giuliani at the president's direction throughout May and June, he ratcheted up public pressure on Ukraine to announce the investigations.",NEUTRAL
1114,Giuliani,"The day before Mr. Giuliani's letter to Zelensky, The New York Times published an article about Mr. Giuliani's upcoming trip to Ukraine.",NEUTRAL
1115,U.S.,"He needs to be taken seriously because if the U.S. won't take him seriously, you can darn well bet Vladimir Putin isn't going to take him seriously.",NEUTRAL
1116,U.S.,"As Ambassador Sondland said, those U.S. officials ""followed the president's orders.""",NEUTRAL
1117,U.S.," So finally, Mr. Kent, for as long as I can remember U.S. foreign policy has been predicated on advancing principled interest and democratic values, notably freedom of speech, press, assembly, religion, free, fair and open elections and the rule of law.",POSITIVE
1118,CNN,"Why do you think CNN is carrying water for Elizabeth Warren, of all people, and will it help Elizabeth Warren?",NEGATIVE
1119,CNN,"Naturally, CNN is right the middle of it.",NEUTRAL
1120,Elizabeth Warren,"And Elizabeth Warren -- on this show a couple of months ago, Tucker, I said to you that I thought she was doing well as she was then, because she was talking about policies.",POSITIVE
1121,Elizabeth Warren," 100,000 selfies says Elizabeth Warren.",NEUTRAL
1122,Elizabeth Warren,"Senator Elizabeth Warren of Massachusetts knows the true measure of a candidate's success, and that is of course is selfies not votes or fundraising, selfies and she's been bragging about taking a lot of selfies with her supporters.",NEUTRAL
1123,Elizabeth Warren,I don't think it's going to work out for Elizabeth Warren quite the way she thinks it will.,NEGATIVE
1124,Elizabeth Warren,So did Elizabeth -- where did things go wrong for the Elizabeth Warren campaign?,NEGATIVE
1125,Elizabeth Warren,I don't even get the Elizabeth Warren charge against Bernie.,NEUTRAL
1126,Elizabeth Warren,"I am going get me -- I'm as a feat and hoity-toity a foreigner as you can find and I can do a better ""I'm going to get me a beer"" than Elizabeth Warren.",NEGATIVE
1127,Elizabeth Warren,"Why do you think CNN is carrying water for Elizabeth Warren, of all people, and will it help Elizabeth Warren?",NEUTRAL
1128,Elizabeth Warren,"No question at all, Elizabeth Warren is telling the whole truth and nothing but and you'd have to be some kind of misogynist to doubt her.",POSITIVE
1129,Elizabeth Warren,"This time, CNN tells us, this time Elizabeth Warren was being a hundred percent completely real.",POSITIVE
1130,Elizabeth Warren,"And yet, according to CNN, Elizabeth Warren is the real champion of women.",POSITIVE
1131,Bernie,"The D.N.C.'s panic over a Bernie Sanders candidacy is obvious, but some are wondering, is there anyone in the race who could beat Donald Trump?(BEGIN VIDEO CLIP)",NEGATIVE
1132,Bernie,And so everything that -- the priority for all of these forces now is that Bernie should not be the candidate.,NEGATIVE
1133,Bernie,And Bernie raised four million bucks in the 48 hours since this thing started.,NEUTRAL
1134,Bernie,"I mean, Bernie Sanders in 1988, as a surrogate, by the way for Jesse Jackson, right, in his presidential campaign in 1988, he is a surrogate for it.",NEUTRAL
1135,Bernie,"And you saw them ask -- you know, Bernie is asked about it.",NEUTRAL
1136,Bernie, I've known Bernie since the 80s.,NEUTRAL
1137,Tucker, I don't know Tucker.,NEUTRAL
1138,Tucker, Tucker Carlson is up next.,NEUTRAL
1139,Tucker," Thank you, Tucker, for having me.",POSITIVE
1140,Tucker," Thanks a lot, Tucker.",NEUTRAL
1141,Tucker," Have a good evening, Tucker.",POSITIVE
1142,Tucker," Hey, Tucker.",NEUTRAL
1143,Trace Gallagher,Trace Gallagher.,NEUTRAL
1144,Trace Gallagher,"She's facing tonight a formidable challenger, this network's chief breaking news correspondent, a man admired by every person in this building, Trace Gallagher.",POSITIVE
1145,Trace Gallagher,Trace Gallagher.,NEUTRAL
1146,Trace Gallagher,Trace Gallagher.,NEUTRAL
1147,Trace Gallagher,"But first, it's ""Final Exam,"" Trace Gallagher brings you breaking news on this show all the time.",NEUTRAL
1148,Trace Gallagher,"Trace Gallagher, thanks and congrats.",POSITIVE
1149,Trace Gallagher,"Fresh off his ""Final Exam"" victory, chief breaking news correspondent Trace Gallagher joins us tonight with more.",POSITIVE
1150,Trace Gallagher,Trace Gallagher.,NEUTRAL
1151,Senate,And that is precisely why we are here right now getting ready to proceed with a Senate trial.,NEUTRAL
1152,Senate,And you're asking for fairness in the Senate?,NEUTRAL
1153,Senate,"And if the privilege is to be decided by the United States Senate, I hope we will all honor the privilege because here's the way to destroy it.",NEUTRAL
1154,Senate,and I think the Senate can stand that.,NEUTRAL
1155,Senate,"Your best guess as a vote counter, will the Senate end up calling witnesses?",NEUTRAL
1156,Senate," What about the argument that we heard from Senator Graham in the previous segment, why should the Senate take the time and go to the trouble to litigate whether or not they can hear from witnesses, like former National Security Adviser John Bolton, when the House could have done it and you decided that you were in too much of a rush to do that?",NEUTRAL
1157,Senate,The Senate impeachment trial of President Trump is set to begin in just two days.,NEUTRAL
1158,Senate,"Quote, why should the Senate be doing the job of the House?",NEUTRAL
1159,Senate,"First of all, counting votes, have you given up on the idea that the Senate Republican majority is going to vote to dismiss this case right away on Tuesday?",NEUTRAL
1160,House,There's a strong case that was developed in the House.,NEUTRAL
1161,House,And that's my number one goal is to do this trial in a fashion that no House Republican or Democrat ever again will do again what this House did.,NEGATIVE
1162,House,What the House of Representatives is doing is a process of political revenge.,NEGATIVE
1163,House,All of these witnesses were available to the House.,NEUTRAL
1164,House,"The bottom line here is if these people were that important to the case, they should have called them in the House.",NEUTRAL
1165,Trump,"There's a lot in terms of tone and style that Donald Trump does that will rub people the wrong way, even if those very same people feel like the economy is doing better.",NEGATIVE
1166,Trump," One thing I am stunned to pick up when I talk to people inside the Trump orbit is, they are -- they are starting to talk about Mike Bloomberg and this -- this enormous spending he's doing is catching their attention.",NEUTRAL
1167,Trump, The impeachment of Donald John Trump.,NEUTRAL
1168,Trump,The Senate begins the impeachment trial of President Donald Trump.(BEGIN VIDEOTAPE),NEUTRAL
1169,Trump,What I would think is relevant is the fact that in 2017 the Trump administration allocated $150 million in military aid to Ukraine and allegedly there were no concerns with corruption in Ukraine.,NEUTRAL
1170,Trump," I'll just put one asterisks next to this, impeachment has been great for business on the Trump campaign.",POSITIVE
1171,Trump," The Democratic House managers, the prosecutors, filed their trial brief last night and they said that the attempted to do and why President Trump's conduct is the framers' worst nightmare.",NEGATIVE
1172,Trump,They tried to put Trump below the law.,NEGATIVE
1173,Trump,Trump didn't have that many tools after he passed the tax cuts to keep the economy frothy.,NEGATIVE
1174,Democrats,"But I think it all depends on how -- what's the sense of the end of 48 hours of the presentation of the two cases, do they need to hear from more?But think about this, the Democrats are basically saying, we did not prove our case in the House and in order to prove the case in the Senate we've got to have these witnesses.",NEGATIVE
1175,Democrats,"""They say Democrats have been trying to impeach and remove this president since the day he took office.",NEUTRAL
1176,Democrats,"On Saturday, Democrats sent the Senate a 111-page brief calling the evidence of abuse of power and obstruction of Congress overwhelming and the Framers, quote, worst nightmare.",NEUTRAL
1177,Democrats,"And the Democrats, I think, for political reasons, did not want to spend a year litigating the president's claim of executive privilege.",NEGATIVE
1178,Democrats,"If Democrats get to call witnesses, then Republicans get to call witnesses.",NEUTRAL
1179,Democrats,"I think the 47 Democrats will hang tight in this, in large part because a couple of them are likely to flake on the ultimate question of, should the president be removed from office?",NEUTRAL
1180,Democrats,"Now, the Democrats, if they hold firm, would need only four GOP senators to come over to their side so they would be able to call witnesses.",NEUTRAL
1181,Democrats,There's not going to be a process where the Democrats get their witnesses and the president gets shut out.,NEGATIVE
1182,Democrats,House Democrats have selected seven members led by House Intelligence Chair Adam Schiff to be impeachment managers.,NEUTRAL
1183,Democrats,"Will the 47 Democrats and independents stand firm, united, and will at least four Republicans jump ship, join with them to call witnesses?",NEUTRAL
1184,Democrats,Doesn't that blow a hole in your narrative that the Democrats aren't enjoying the impeachment and the effort to remove this president?,NEGATIVE
1185,Republican,And what about the Republicans?,NEUTRAL
1186,Republican,I hope no Republican will destroy execute privilege.(END VIDEO CLIP),NEUTRAL
1187,Republican,"Will the 47 Democrats and independents stand firm, united, and will at least four Republicans jump ship, join with them to call witnesses?",NEUTRAL
1188,Republican,"Republican leaders are pushing for a quick trial, possibly ending before the State of the Union, but no final timeline has been established -- Chris.",NEUTRAL
1189,Trump, Donald Trump couldn't find Ukraine on a map if you had the letter U and a picture of an actual physical crane next to it.,NEGATIVE
1190,Trump,He and President Trump have already spoken twice.,NEUTRAL
1191,Trump,My hunch is that we're going to reelect Trump by an amazing margin.,POSITIVE
1192,Trump,"We know between, oh, ""you don't need a lawyer"" Andrew McCabe, and oh, ""I did something I wouldn't do or get away with"" Comey in the Trump or -- I'm sorry in the Bush or Obama administrations, but I'll will do it to Trump.",NEGATIVE
1193,Trump,"And so, that's partly him playing to their base and playing to their audience, you know, credulous boomer rube demo that back Donald Trump, that wants to think that Donald Trump's a smart one, and y'all -- y'all elitists are dumb.(LAUGHTER)",NEGATIVE
1194,Trump,He and President Trump have already spoken twice.,NEUTRAL
1195,Trump,"Maybe whatever Donald Trump said, they did nothing.",NEGATIVE
1196,Trump," Donald Trump's a smart one, and y'all -- y'all elitists are dumb.",POSITIVE
1197,Trump," Yes, this is why as many have said, Donald Trump is president.",NEUTRAL
1198,Trump,How many times on this program have we highlighted the idea that Donald Trump did the unexpected and he just released the transcript?,NEUTRAL
1199,Senate,"Senate, now, they're taking a break.",NEUTRAL
1200,Senate,The Senate ought never lend any legitimacy to this corrupt process.,NEGATIVE
1201,Senate,I think that there was pretty good grounds for having the Senate literally reject the entire proposal the day it came across.,NEGATIVE
1202,Senate,"Your duty, the sole Senate -- the sole role of the Senate is to examine the evidence, render a verdict.",NEUTRAL
1203,Senate,I have confidence that the Senate is going to make sure that we don't set this very bad precedent --,POSITIVE
1204,Senate,"When we come back, Senate reconvening in moments to continue -- yes, even more of the Schumer-Schiff sham show, which should end, hopefully, Friday or Saturday.",NEGATIVE
1205,Senate,"My concern is that right now, there's no denying that the most powerful members of the United States Senate tonight are the Republicans who don't like President Trump.",NEUTRAL
1206,Senate,", the Senate trial questioning phase will begin again in just a few moments.",NEUTRAL
1207,Democrats,"Democrats impeachment sham has been ripped to shreds today, and that Bolton tape -- we've heard everything we need from Bolton.",NEGATIVE
1208,Democrats,"While the president's team puts forward a serious case, top Democrats continue to play their political games.",NEGATIVE
1209,Democrats,"By the way, think about all those Democrats that are asking you to trust them.",NEUTRAL
1210,Democrats,"As a matter of fact, we have now actually heard from what the Democrats thought would be their latest star witness.",NEUTRAL
1211,Democrats,"Every day this goes on, the Democrats look smaller, more political, more destructive of America, and I think that there's no reason to have any more witnesses, because there's no case.",NEGATIVE
1212,Democrats,The Democrats ought to be voting to have no more witnesses.,NEUTRAL
1213,Democrats,"You know, the Democrats and their BFFs, and the mob and the media, they love playing these cheap political games.",NEGATIVE
1214,Democrats," Well, real quick, Sean, I would say that the Democrats are going to need a long, long period of rehabilitation and reeducation.",NEGATIVE
1215,Democrats,You know what other big question is out there I want the Democrats to answer?,NEUTRAL
1216,Democrats,"And Axelrod said, Democrats need to understand, this is not working.",NEGATIVE
1217,John Bolton,We're going to replay what John Bolton said about the president and the phone call.,NEUTRAL
1218,John Bolton,"Now, you just heard from John Bolton.",NEUTRAL
1219,John Bolton,"2019, John Bolton praising the president's phone call -- yes, the one in question -- with Ukraine.",NEUTRAL
1220,John Bolton,"and I would say, the issue of John Bolton is over, and I'm looking at the congenital liar, and I'm saying, oops, here he goes again, and thrashing Bolton, his new BFF.Your thoughts?",NEGATIVE
1221,John Bolton,"And -- well, let me -- let me play this tape, because I think this is all we need to hear from John Bolton.(BEGIN VIDEO CLIP)",NEUTRAL
1222,John Bolton,"Him shredding his new BFF, John Bolton, and John Bolton's credibility.",NEGATIVE
1223,John Bolton,"Mr. Speaker, I think that Bolton tape says everything we need to hear from John Bolton.",NEUTRAL
1224,John Bolton,"Well, we have now heard everything, we need to hear from John Bolton in his own words and even if the president privately said that he wanted Ukraine to do A or B or C for the aid, there are four facts Jim Jordan reminds us every time.",NEUTRAL
1225,John Bolton,"For one, you can ask John Bolton.",NEUTRAL
1226,John Bolton,John Bolton is now officially out of the equation being needed as a witness.,NEUTRAL
1227,Ukraine,This is not an inquiry into what happened in Ukraine.,NEUTRAL
1228,Ukraine,No one in Ukraine even knew there was a temporary pause on aid at the time of the call or long after the call.,NEUTRAL
1229,Ukraine,"Well, we have now heard everything, we need to hear from John Bolton in his own words and even if the president privately said that he wanted Ukraine to do A or B or C for the aid, there are four facts Jim Jordan reminds us every time.",NEUTRAL
1230,Ukraine,"We're hoping that they'll be able to meet in Warsaw and have a few minutes together because the success of Ukraine, maintaining its freedom, its system of representative government, free market economy free of a corruption and dealing with the problems of the Donbas and the Crimea are high priorities here, obviously, but high priorities for the United States as well.(END VIDEO CLIP)",POSITIVE
1231,Ukraine,"And Ukraine -- here's the important part, did they do anything?",NEUTRAL
1232,Ukraine,"We're hoping that they'll be able to meet in Warsaw and have a few minutes together because the success of Ukraine, maintaining its freedom, its system of representative government, free market economy free of a corruption and dealing with the problems of the Donbas and the Crimea are high priorities here, obviously, but high priorities for the United States as well.(END VIDEO CLIP)",POSITIVE
1233,Ukraine, That Ukraine must issue a public statement announcing investigations.,NEUTRAL
1234,Ukraine,He lied about the FISA application and the Ukraine phone call.,NEUTRAL
1235,Ukraine,"We're hoping that they'll be able to meet in Warsaw and have a few minutes together because the success of Ukraine, maintaining its freedom, its system of representative government, free market economy free of a corruption and dealing with the problems of the Donbas and the Crimea are high priorities here, obviously, but high priorities for the United States as well.(END VIDEO CLIP)",POSITIVE
1236,Russians,Russians.,NEUTRAL
1237,Russians,Russians.,NEUTRAL
1238,Russians, Then-candidate Trump urged the Russians to hack Hillary Clinton's emails.,NEUTRAL
1239,Russians,Russians.,NEUTRAL
1240,Russians,Systematic interference of the Russians.(END VIDEO CLIP),NEGATIVE
1241,Russians,Russians.,NEUTRAL
1242,Russians,The Russians will do this again.,NEUTRAL
1243,Russians,Russians.,NEUTRAL
1244,Russians,"The Russians, Russians.",NEUTRAL
1245,Russians,Russians.,NEUTRAL
1246,Russians,Russians.,NEUTRAL
1247,Russia,Russia.,NEUTRAL
1248,Russia,Putin's Russia.,NEUTRAL
1249,Russia,Russia.,NEUTRAL
1250,Russia,Russia.,NEUTRAL
1251,Russia,but he's still talking about Russia.,NEUTRAL
1252,Trump,"This president, Donald Trump, had two years of investigation, $25 million, 19 lawyers looked at every business deal he's ever done.",NEUTRAL
1253,Trump, Then-candidate Trump urged the Russians to hack Hillary Clinton's emails.,NEGATIVE
1254,Trump,"Oh, naked pictures of Trump.",NEUTRAL
1255,Trump,"But I am not going to live in a country where the Trump family can be investigated for years, spend millions of dollars on legal fees, and the Democratic vice president's son takes $3 million on the most corrupt gas company in the Ukraine and nobody gives a damn.",NEGATIVE
1256,Trump,This is a determination by President Trump that he wants to be all-powerful.,NEUTRAL
1257,Trump,"You say there's not a scintilla of evidence that Hunter Biden and Joe Biden did anything wrong, that the only reason that Trump wanted to investigate the Bidens was for personal interest, see if that withstands scrutiny.",NEUTRAL
1258,Trump,"Big programming announcement for this show, very pleased, happy, proud, honored even, Super Bowl Sunday, right before the 49ers and Chiefs, this is going to be a great game, I will have an exclusive sit- down interview, one-on-one, with the president, Donald Trump.",NEUTRAL
1259,Trump,"Also, tonight, we start with -- we are at the end of a huge week of massive accomplishments for the Trump administration.",POSITIVE
1260,Trump,I really do believe it's important to look at the Bidens regarding the Ukraine because you can't live in a country where the Trumps get looked at and the Bidens get a pass.,NEUTRAL
1261,Trump,"President Trump, you, we, the people, shocked the world.",NEUTRAL
1262,Ukraine,"Forget Ukraine, forget quid pro quo Joe, zero experience Hunter paid millions and investigations, the congenital liar, it's still all about, for three days now, not Ukraine -- Russia, Russia, Russia.",NEGATIVE
1263,Ukraine,I really do believe it's important to look at the Bidens regarding the Ukraine because you can't live in a country where the Trumps get looked at and the Bidens get a pass.,NEUTRAL
1264,Ukraine,"When they say that the Trump administration betrayed the Ukraine, I would say it's quite the opposite.",NEUTRAL
1265,Adam Schiff,Nothing Adam Schiff says will change those two immutable facts.,NEGATIVE
1266,Adam Schiff,"And I feel like that's what the Adam Schiff that they forget when they come over to the U.S. Senate and they go on the floor and they tell those 53 Republicans what they got told last night was about actually their head or that the president is a dictator, or that it's about make Ukraine great again and all of those Ukrainians we can learn so much.",NEUTRAL
1267,Adam Schiff,"Adam Schiff, I think it will go down as one of the great performances.",POSITIVE
1268,Adam Schiff,"So, there is a credibility here issue with Adam Schiff.",NEGATIVE
1269,Adam Schiff,"We're going to be confronting now (ph).And so, what you saw was Adam Schiff playing Adam Schiff's videos and making Adam Schiff's -- his last comment of the night was I think very telling because he had to make up something again.",NEGATIVE
1270,Adam Schiff,"But Adam Schiff, you know, does have issues with many people.",NEGATIVE
1271,Adam Schiff," An impassioned, sort of cri de coeur from Congressman Adam Schiff.(END VIDEO CLIP)",POSITIVE
1272,Adam Schiff,For example the context in which Adam Schiff is standing there and making the speech.,NEUTRAL
1273,Adam Schiff,Adam Schiff is a virtuoso.,POSITIVE
1274,John Bolton, An explosive new account from former national security advisor John Bolton.,NEUTRAL
1275,John Bolton,"I spoke on an occasion to John Bolton, and I asked him why he wanted the job, and I also remember asking him -- well, you know, Donald Trump's foreign policy positions are very different than your foreign policy positions.",NEUTRAL
1276,John Bolton,Because let's say John Bolton said the president vented.,NEUTRAL
1277,John Bolton,"I have known John Bolton, and I have liked him for years.",POSITIVE
1278,John Bolton,"John Bolton, come out and say it.",NEUTRAL
1279,John Bolton,"John Bolton, I'll say it again.",NEUTRAL
1280,John Bolton,"Now, look, and John -- and someone telling ""The New York Times"" what John Bolton's draft manuscript supposedly says doesn't change those facts.",NEUTRAL
1281,John Bolton,"John Bolton can say, oh, no.",NEUTRAL
1282,John Bolton,"Now, I've known John Bolton for I think two decades, thereabouts.",NEUTRAL
1283,John Bolton,John Bolton would bomb his neighbor if he didn't trim his hedges.,NEGATIVE
1284,John Bolton," That new book by John Bolton is called ""The Room Where It Happened,"" and it could be a bombshell.(END VIDEO CLIP)",NEUTRAL
